query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
SRR11125891,species,0.007823014804845221,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella smithii,028a6fec,-,0.027165445011990735,1860000,0.9092715669002684,73807
SRR11125891,species,0.007612718707940781,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp900766945,028a6fec,-,0.008942241250829867,1810000,0.908785866764606,73807
SRR11125891,species,0.007570659488559893,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp004557075,028a6fec,-,0.008156407928787242,1800000,0.9086871498201964,73807
SRR11125891,species,0.007444481830417227,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium_A;s__Mogibacterium_A kristiansenii,028a6fec,-,0.05056430961832888,1770000,0.9083877400909016,73807
SRR11125891,species,0.007360363391655451,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus suis,028a6fec,-,0.05000880675274703,1750000,0.9081853567756267,73807
SRR11125891,species,0.007065948855989233,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900545545,028a6fec,-,0.00453886487731516,1680000,0.9074587076766799,73807
SRR11125891,species,0.007065948855989233,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp022781505,028a6fec,-,0.005013074640616744,1680000,0.9074587076766799,73807
SRR11125891,species,0.006855652759084792,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_E;s__Enterococcus_E cecorum,028a6fec,-,0.009497744116411723,1630000,0.9069212638223126,73807
SRR11125891,species,0.006519179004037685,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__CAG-1024;s__CAG-1024 sp000432015,028a6fec,-,0.007329928055604482,1550000,0.9060267858293787,73807
SRR11125891,species,0.005846231493943472,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp001701135,028a6fec,-,0.004674353381115612,1390000,0.9040933088478977,73807
SRR11125891,species,0.005383580080753701,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor_A;s__Pseudoflavonifractor_A sp022772585,028a6fec,-,0.0031433332881704986,1280000,0.9026329842162978,73807
SRR11125891,species,0.005215343203230148,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis,028a6fec,-,0.002736867776769141,1240000,0.902071248839906,73807
SRR11125891,species,0.0050891655450874835,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__W1P20-047;s__W1P20-047 sp004555335,028a6fec,-,0.004227241318574119,1210000,0.901638163717718,73807
SRR11125891,species,0.005089165545087483,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus vaginalis,028a6fec,-,0.004335632121614481,1210000,0.901638163717718,73807
SRR11125891,species,0.004920928667563929,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015,028a6fec,-,0.0023710488165079196,1170000,0.9010440454429582,73807
SRR11125891,species,0.004794751009421266,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces denticolens,028a6fec,-,0.002791063178289322,1140000,0.9005852395999613,73807
SRR11125891,species,0.0046685733512786005,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp004556205,028a6fec,-,0.021203950844770822,1110000,0.900114440551953,73807
SRR11125891,species,0.004542395693135935,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp003522105,028a6fec,-,0.002628476973728779,1080000,0.8996309976341097,73807
SRR11125891,species,0.004500336473755047,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp934591815,028a6fec,-,0.0038614223583128974,1070000,0.8994669200338969,73807
SRR11125891,species,0.004458277254374159,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Floccifex;s__Floccifex porci,028a6fec,-,0.00322462639045077,1060000,0.8993013321241952,73807
SRR11125891,species,0.004458277254374159,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas massiliensis,028a6fec,-,0.0022084626119473765,1060000,0.8993013321241952,73807
SRR11125891,species,0.004458277254374159,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R coprostanoligenes,028a6fec,-,0.004660804530735568,1060000,0.8993013321241952,73807
SRR11125891,species,0.004374158815612382,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp945928315,028a6fec,-,0.0021678160608072407,1040000,0.8989655111728004,73807
SRR11125891,species,0.004332099596231495,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia,028a6fec,-,0.0017884482501659732,1030000,0.898795218977081,73807
SRR11125891,species,0.004332099596231494,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp945879145,028a6fec,-,0.0024929884699283265,1030000,0.898795218977081,73807
SRR11125891,species,0.004290040376850606,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium celatum,028a6fec,-,0.001923936753966426,1020000,0.8986232981001284,73807
SRR11125891,species,0.0042479811574697175,d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio;s__Anaerovibrio sp900548165,028a6fec,-,0.0024252442180281004,1010000,0.898449716766627,73807
SRR11125891,species,0.0042479811574697175,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp945828095,028a6fec,-,0.002818160879049413,1010000,0.898449716766627,73807
SRR11125891,species,0.003911507402422611,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SFDP01;s__SFDP01 sp004558185,028a6fec,-,0.0020052298562466975,930000,0.896997147346249,73807
SRR11125891,species,0.0038694481830417226,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp022778785,028a6fec,-,0.0019374856043464714,920000,0.8968070231666198,73807
SRR11125891,species,0.0038273889636608344,d__Bacteria;p__Bacillota;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UMGS1590;s__UMGS1590 sp900759105,028a6fec,-,0.0020458764073868333,910000,0.8966148620469877,73807
SRR11125891,species,0.0037012113055181696,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385,028a6fec,-,0.0018561925020661998,880000,0.8960257038561731,73807
SRR11125891,species,0.0035329744279946162,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946061515,028a6fec,-,0.0048098418849160645,840000,0.8952087602336478,73807
SRR11125891,species,0.00344885598923284,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Aphodocola;s__Aphodocola sp000434835,028a6fec,-,0.0026420258241088247,820000,0.8947858731042302,73807
SRR11125891,species,0.0033647375504710633,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp004555655,028a6fec,-,0.00159876434484534,800000,0.8943527504959948,73807
SRR11125891,species,0.0032385598923283985,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Limivivens;s__Limivivens sp900066135,028a6fec,-,0.0015039223921850232,770000,0.8936827418500697,73807
SRR11125891,species,0.00319650067294751,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus porcorum,028a6fec,-,0.0014632758410448874,760000,0.8934537066216529,73807
SRR11125891,species,0.0031123822341857336,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium sp004555625,028a6fec,-,0.0016529597463655209,740000,0.8929866357259498,73807
SRR11125891,species,0.003028263795423957,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus cebifrons,028a6fec,-,0.0010839080304036203,720000,0.8925070210843875,73807
SRR11125891,species,0.0029441453566621807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus,028a6fec,-,0.001246494234964163,700000,0.8920141629918104,73807
SRR11125891,species,0.002902086137281292,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000433355,028a6fec,-,0.0014768246914249326,690000,0.891762532654785,73807
SRR11125891,species,0.002902086137281292,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pectinovora,028a6fec,-,0.0013142384868643894,690000,0.891762532654785,73807
SRR11125891,species,0.002733849259757739,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus mucosae,028a6fec,-,0.0010974568807836655,650000,0.890718920732207,73807
SRR11125891,species,0.0026497308209959625,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__SFHK01;s__SFHK01 sp004556395,028a6fec,-,0.0010026149281233488,630000,0.8901732598634963,73807
SRR11125891,species,0.002607671601615074,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi,028a6fec,-,0.0010432614792634846,620000,0.8898940276675501,73807
SRR11125891,species,0.002565612382234186,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515,028a6fec,-,0.001232945384584118,610000,0.889610344650468,73807
SRR11125891,species,0.0025656123822341854,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium xerosis,028a6fec,-,0.0011245545815437561,610000,0.889610344650468,73807
SRR11125891,species,0.0025235531628532972,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp905193385,028a6fec,-,0.0011110057311637107,600000,0.889322065133853,73807
SRR11125891,species,0.002439434724091521,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster porci,028a6fec,-,0.002371048816507919,580000,0.8887310969089954,73807
SRR11125891,species,0.0024394347240915206,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp902388735,028a6fec,-,0.0011110057311637107,580000,0.8887310969089954,73807
SRR11125891,species,0.0023553162853297443,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545495,028a6fec,-,0.002669123524868915,560000,0.888119802392286,73807
SRR11125891,species,0.0022291386271870795,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa,028a6fec,-,0.000961968376983213,530000,0.8871615025531341,73807
SRR11125891,species,0.002145020188425303,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__QAMX01;g__QAMX01;s__QAMX01 sp004555605,028a6fec,-,0.0009348706762231224,510000,0.8864926214316614,73807
SRR11125891,species,0.002145020188425303,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis,028a6fec,-,0.0016394108959854757,510000,0.8864926214316614,73807
SRR11125891,species,0.002145020188425303,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Colivicinus;s__Colivicinus sp002299675,028a6fec,-,0.0008671264243228962,510000,0.8864926214316614,73807
SRR11125891,species,0.00197678331090175,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900552515,028a6fec,-,0.00079938217242267,470000,0.8850740131611111,73807
SRR11125891,species,0.0019767833109017494,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp004557905,028a6fec,-,0.0007722844716625795,470000,0.8850740131611111,73807
SRR11125891,species,0.0019347240915208613,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus,028a6fec,-,0.0009755172273632582,460000,0.8847008647184192,73807
SRR11125891,species,0.0018506056527590848,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755,028a6fec,-,0.0007858333220426247,440000,0.8839300925771255,73807
SRR11125891,species,0.0016823687752355316,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp945830575,028a6fec,-,0.000907772975463032,400000,0.8822797227136546,73807
SRR11125891,species,0.0016403095558546433,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus massiliensis,028a6fec,-,0.0037665804056525804,390000,0.8818418433984141,73807
SRR11125891,species,0.0016403095558546433,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__W0P31-042;s__W0P31-042 sp004557195,028a6fec,-,0.0006909913693823079,390000,0.8818418433984141,73807
SRR11125891,species,0.0015982503364737552,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter segnis,028a6fec,-,0.0008400287235628057,380000,0.8813928151934151,73807
SRR11125891,species,0.001598250336473755,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555,028a6fec,-,0.0012464942349641633,380000,0.8813928151934151,73807
SRR11125891,species,0.001598250336473755,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__UBA1206 sp000433115,028a6fec,-,0.0013548850380045254,380000,0.8813928151934151,73807
SRR11125891,species,0.001598250336473755,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp016292785,028a6fec,-,0.0007180890701423984,380000,0.8813928151934151,73807
SRR11125891,species,0.0015561911170928668,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp004552485,028a6fec,-,0.0005826005663419458,370000,0.880932049371294,73807
SRR11125891,species,0.0015561911170928668,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vermiculatibacterium;s__Vermiculatibacterium sp900169975,028a6fec,-,0.0008806752747029414,370000,0.880932049371294,73807
SRR11125891,species,0.0015141318977119785,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans,028a6fec,-,0.0006774425190022627,360000,0.880458909133583,73807
SRR11125891,species,0.0014720726783310901,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans,028a6fec,-,0.001449726990664842,350000,0.8799727042205719,73807
SRR11125891,species,0.0014720726783310901,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1668;s__UMGS1668 sp016296485,028a6fec,-,0.0006774425190022626,350000,0.8799727042205719,73807
SRR11125891,species,0.0014300134589502018,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp004556965,028a6fec,-,0.0007451867709024889,340000,0.8794726847429641,73807
SRR11125891,species,0.0013458950201884253,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004551945,028a6fec,-,0.0005284051648217649,320000,0.8784278607898806,73807
SRR11125891,species,0.0013458950201884253,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp004557855,028a6fec,-,0.0005961494167219911,320000,0.8784278607898806,73807
SRR11125891,species,0.0012617765814266488,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus hyointestinalis,028a6fec,-,0.0006638936686222173,300000,0.8773169474732266,73807
SRR11125891,species,0.0012617765814266488,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAFBIX01;s__JAFBIX01 sp021531895,028a6fec,-,0.0005013074640616744,300000,0.8773169474732266,73807
SRR11125891,species,0.0012617765814266488,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__UMGS1384;g__JAAZKA01;s__JAAZKA01 sp016297585,028a6fec,-,0.0005148563144417197,300000,0.8773169474732266,73807
SRR11125891,species,0.0012617765814266486,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__UMGS124;g__UMGS124;s__UMGS124 sp900555105,028a6fec,-,0.0005013074640616744,300000,0.8773169474732266,73807
SRR11125891,species,0.0012617765814266486,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster aldenensis,028a6fec,-,0.00268267237524896,300000,0.8773169474732266,73807
SRR11125891,species,0.0012197173620457605,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas butyriciproducens,028a6fec,-,0.0009755172273632582,290000,0.8767339568341631,73807
SRR11125891,species,0.0011355989232839838,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia ramosa,028a6fec,-,0.00042001436178140287,270000,0.8755063758700702,73807
SRR11125891,species,0.0010514804845222073,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251385,028a6fec,-,0.00047420976330158384,250000,0.8741861980602252,73807
SRR11125891,species,0.001009421265141319,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG11247;s__RUG11247 sp902767315,028a6fec,-,0.0004606609129215386,240000,0.8734867520623427,73807
SRR11125891,species,0.0009673620457604306,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFRY01;s__SFRY01 sp004562065,028a6fec,-,0.0003522701098811766,230000,0.8727581294689526,73807
SRR11125891,species,0.0009673620457604306,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__JAHHTG01;s__JAHHTG01 sp029097145,028a6fec,-,0.00042001436178140287,230000,0.8727581294689526,73807
SRR11125891,species,0.0009673620457604306,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp004556545,028a6fec,-,0.00042001436178140287,230000,0.8727581294689526,73807
SRR11125891,species,0.0009673620457604306,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp004553545,028a6fec,-,0.0006774425190022627,230000,0.8727581294689526,73807
SRR11125891,species,0.0009673620457604306,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CALZFJ01;s__CALZFJ01 sp945645715,028a6fec,-,0.0003793678106412671,230000,0.8727581294689526,73807
SRR11125891,species,0.0009673620457604306,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis,028a6fec,-,0.001016163778503394,230000,0.8727581294689526,73807
SRR11125891,species,0.0009253028263795424,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP;s__Clostridium_AP scindens,028a6fec,-,0.00036581896026122184,220000,0.8719977621186885,73807
SRR11125891,species,0.0009253028263795424,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp902362925,028a6fec,-,0.00032517240912108606,220000,0.8719977621186885,73807
SRR11125891,species,0.0008832436069986542,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri,028a6fec,-,0.00399691086211335,210000,0.8712027257625289,73807
SRR11125891,species,0.0008832436069986541,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci,028a6fec,-,0.0004335632121614481,210000,0.8712027257625289,73807
SRR11125891,species,0.0008411843876177658,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp946002345,028a6fec,-,0.00039291666102131233,200000,0.8703696708932626,73807
SRR11125891,species,0.0008411843876177658,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp934621505,028a6fec,-,0.00029807470836099557,200000,0.8703696708932626,73807
SRR11125891,species,0.0008411843876177658,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA3818;s__UBA3818 sp900557155,028a6fec,-,0.00029807470836099557,200000,0.8703696708932626,73807
SRR11125891,species,0.0008411843876177658,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus sp948467645,028a6fec,-,0.0003387212595011313,200000,0.8703696708932626,73807
SRR11125891,species,0.0007991251682368775,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFI01;s__CAKUFI01 sp934647305,028a6fec,-,0.00029807470836099557,190000,0.8694947358963101,73807
SRR11125891,species,0.0007991251682368775,d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter sanguinis,028a6fec,-,0.0005555028655818554,190000,0.8694947358963101,73807
SRR11125891,species,0.0007991251682368775,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900546415,028a6fec,-,0.0003522701098811766,190000,0.8694947358963101,73807
SRR11125891,species,0.0007570659488559892,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladousia;s__Choladousia sp022776305,028a6fec,-,0.00032517240912108606,180000,0.8685734368014595,73807
SRR11125891,species,0.0007570659488559892,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp946055095,028a6fec,-,0.00032517240912108606,180000,0.8685734368014595,73807
SRR11125891,species,0.0007570659488559892,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii,028a6fec,-,0.00028452585798095033,180000,0.8685734368014595,73807
SRR11125891,species,0.0007570659488559892,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella;s__Christensenella minuta,028a6fec,-,0.0004606609129215386,180000,0.8685734368014595,73807
SRR11125891,species,0.0007570659488559891,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004552155,028a6fec,-,0.00028452585798095033,180000,0.8685734368014595,73807
SRR11125891,species,0.0007150067294751009,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp004555155,028a6fec,-,0.00028452585798095033,170000,0.8676005256303292,73807
SRR11125891,species,0.0007150067294751009,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__Fimivivens sp900113995,028a6fec,-,0.00028452585798095033,170000,0.8676005256303292,73807
SRR11125891,species,0.0007150067294751009,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius,028a6fec,-,0.0006638936686222174,170000,0.8676005256303292,73807
SRR11125891,species,0.0007150067294751009,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp002320005,028a6fec,-,0.0003116235587410408,170000,0.8676005256303292,73807
SRR11125891,species,0.0007150067294751009,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp022764265,028a6fec,-,0.0002574281572208598,170000,0.8676005256303292,73807
SRR11125891,species,0.0007150067294751009,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis,028a6fec,-,0.0014903735418049778,170000,0.8676005256303292,73807
SRR11125891,species,0.0006729475100942127,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp945828175,028a6fec,-,0.00044711206254149336,160000,0.8665698059427116,73807
SRR11125891,species,0.0006729475100942127,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp945872375,028a6fec,-,0.0002303304564607693,160000,0.8665698059427116,73807
SRR11125891,species,0.0006729475100942127,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA4285;s__UBA4285 sp022769005,028a6fec,-,0.00024387930684081454,160000,0.8665698059427116,73807
